Id	DOI	PubDate	GitHub_link_raw	GitHub_link_clean	FullJournalName	Title	Phrase
33646949	10.1109/TIP.2021.3060167	2021-03-01	https://github.com/blanclist/CDNet	https://github.com/blanclist/CDNet	IEEE transactions on image processing : a publication of the IEEE Signal Processing Society	CDNet: Complementary Depth Network for RGB-D Salient Object Detection.	The code is publicly available at https://github.com/blanclist/CDNet.
33646948	10.1109/TMI.2021.3062902	2021-03-01	https://github.com/infinite-tao/MA-MTLN	https://github.com/infinite-tao/MA-MTLN	IEEE transactions on medical imaging	3D Multi-Attention Guided Multi-Task Learning Network for Automatic Gastric Tumor Segmentation and Lymph Node Classification.	Our implementation is released at https://github.com/infinite-tao/MA-MTLN.
33646946	10.1109/TPAMI.2021.3062772	2021-03-01	https://github.com/speedinghzl/AlignSeg	https://github.com/speedinghzl/AlignSeg	IEEE transactions on pattern analysis and machine intelligence	AlignSeg: Feature-Aligned Segmentation Networks.	Our source code is available at https://github.com/speedinghzl/AlignSeg.
33646945	10.1109/TPAMI.2021.3062644	2021-03-01	https://github.com/BIT-DA/GDCAN	https://github.com/BIT-DA/GDCAN	IEEE transactions on pattern analysis and machine intelligence	Generalized Domain Conditioned Adaptation Network.	The code and models are available at https://github.com/BIT-DA/GDCAN.
33644298	10.1016/j.imu.2021.100540	2021-03-01	https://github.com/wajidarshad/covidc	https://github.com/wajidarshad/covidc	Informatics in medicine unlocked	COVIDC: An expert system to diagnose COVID-19 and predict its severity using chest CT scans: Application in radiology.	om/view/wajidarshad/software and https://github.com/wajidarshad/covidc.
33643491	10.1007/s13278-021-00731-5	2021-03-01	https://github.com/hasibzunair/synthetic-covid-cxr-dataset	https://github.com/hasibzunair/synthetic-covid-cxr-dataset	Social network analysis and mining	Synthesis of COVID-19 chest X-rays using unpaired image-to-image translation.	Our publicly available benchmark dataset (https://github.com/hasibzunair/synthetic-covid-cxr-dataset.) consists of 21,295 synthetic COVID-19 chest X-ray images.
33643425	10.1016/j.bspc.2021.102518	2021-03-01			Biomedical signal processing and control	Automatic detection of COVID-19 disease using U-Net architecture based fully convolutional network.	he images were obtained from three different sources - Two different GitHub
33641077	10.1007/s12539-021-00420-z	2021-02-28	https://github.com/Zhengfudan/COVID-19-Diagnosis-and-Pneumonia-Classification	https://github.com/Zhengfudan/COVID-19-Diagnosis-and-Pneumonia-Classification	Interdisciplinary sciences, computational life sciences	Accurately Discriminating COVID-19 from Viral and Bacterial Pneumonia According to CT Images Via Deep Learning.	The model is available in https://github.com/Zhengfudan/COVID-19-Diagnosis-and-Pneumonia-Classification .
33640787	10.1016/j.jmgm.2021.107865	2021-02-28	https://github.uconn.edu/mldrugdiscovery/OctSurf	https://github.uconn.edu/mldrugdiscovery/OctSurf	Journal of molecular graphics & modelling	OctSurf: Efficient hierarchical voxel-based molecular surface representation for protein-ligand affinity prediction.	Our code is available at the following GitHub repository: https://github.uconn.edu/mldrugdiscovery/OctSurf.
33639834	10.1186/s12859-021-04026-6	2021-02-28	https://github.com/tjgu/miTAR	https://github.com/tjgu/miTAR	BMC bioinformatics	miTAR: a hybrid deep learning-based approach for predicting miRNA targets.	We supplied an easy-to-use tool, miTAR, at https://github.com/tjgu/miTAR .
33638345	10.1093/bioinformatics/btab130	2021-02-27	https://github.com/raghvendra5688/Drug-Repurposing	https://github.com/raghvendra5688/Drug-Repurposing	Bioinformatics (Oxford, England)	A Modelling Framework for Embedding-based Predictions for Compound-Viral Protein Activity.	All the source code and data is available at: https://github.com/raghvendra5688/Drug-Repurposing and https://dx.doi.org/10.17632/8rrwnbcgmx.3.
33638063	10.1007/s41669-021-00260-z	2021-02-27			PharmacoEconomics - open	Mixture Cure Models in Oncology: A Tutorial and Practical Guidance.	hese models were implemented in the statistical software R, with the freely available code on GitHub.
33636485	10.1016/j.neunet.2021.01.022	2021-02-26	https://github.com/xiezheng-cs/AFAhttps://github.com/xiezheng-cs/AFA	https://github.com/xiezheng-cs/AFAhttps://github.com/xiezheng-cs/AFA	Neural networks : the official journal of the International Neural Network Society	Towards effective deep transfer via attentive feature alignment.	The source code and the pre-trained models are available at https://github.com/xiezheng-cs/AFAhttps://github.com/xiezheng-cs/AFA.
33635857	10.1371/journal.pcbi.1008727	2021-02-26	https://github.com/salzberg-lab/Balrog	https://github.com/salzberg-lab/Balrog	PLoS computational biology	Balrog: A universal protein model for prokaryotic gene prediction.	Balrog is freely available under the MIT license at https://github.com/salzberg-lab/Balrog.
33634313	10.1093/bib/bbab031	2021-02-26	https://github.com/linDing-group/Deep-loop	https://github.com/linDing-group/Deep-loop	Briefings in bioinformatics	A sequence-based deep learning approach to predict CTCF-mediated chromatin loop.	The source code of Deep-loop is freely available at the repository https://github.com/linDing-group/Deep-loop.
33634272	10.1007/978-3-030-59713-9_51	2021-02-26	https://github.com/RayRuizhiLiao/joint_chestxray	https://github.com/RayRuizhiLiao/joint_chestxray	Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention	Joint Modeling of Chest Radiographs and Radiology Reports for Pulmonary Edema Assessment.	Our code is available at: https://github.com/RayRuizhiLiao/joint_chestxray.
33633771	10.3389/fgene.2020.612840	2021-02-26	https://github.com/TJU-CMC-Org/SingleCell-DREAM/	https://github.com/TJU-CMC-Org/SingleCell-DREAM/	Frontiers in genetics	Machine Learning Approaches Identify Genes Containing Spatial Information From Single-Cell Transcriptomics Data.	Our source code and detailed documentation are available at https://github.com/TJU-CMC-Org/SingleCell-DREAM/.
33632298	10.1186/s13073-021-00841-x	2021-02-26	https://github.com/KCCG/ClinSV	https://github.com/KCCG/ClinSV	Genome medicine	ClinSV: clinical grade structural and copy number variant detection from whole genome sequencing data.	ClinSV is available at https://github.com/KCCG/ClinSV .
33631430	10.1016/j.gpb.2019.11.016	2021-02-25	https://github.com/Li-Lab-Proteomics/pdxSPA	https://github.com/Li-Lab-Proteomics/pdxSPA	Genomics, proteomics & bioinformatics	SPA: A Quantitation Strategy for MS Data in Patient-derived Xenograft Models.	The tool pdxSPA is freely available at https://github.com/Li-Lab-Proteomics/pdxSPA.
33631429	10.1016/j.gpb.2021.01.003	2021-02-25	https://github.com/yangence/DEBKS	https://github.com/yangence/DEBKS	Genomics, proteomics & bioinformatics	DEBKS: A Tool to Detect Differentially Expressed Circular RNAs.	DEBKS is available at https://github.com/yangence/DEBKS as open-source software.
33631424	10.1016/j.gpb.2019.11.015	2021-02-25	https://github.com/mlcb-thu/PULSE	https://github.com/mlcb-thu/PULSE	Genomics, proteomics & bioinformatics	Characterizing RNA Pseudouridylation by Convolutional Neural Networks.	The source code and final model for PULSE are available at https://github.com/mlcb-thu/PULSE.
33630738	10.1109/TCBB.2021.3062068	2021-02-25	https://github.com/BioLab-cz/StLiter	https://github.com/BioLab-cz/StLiter	IEEE/ACM transactions on computational biology and bioinformatics	StLiter: A Novel Algorithm to Iteratively Build the Compacted de Bruijn Graph From Many Complete Genomes.	The source codes of StLiter can be downloaded from web site https://github.com/BioLab-cz/StLiter.
33630066	10.1093/bioinformatics/btab127	2021-02-25	https://github.com/Yang-J-LIN/lncLocator2	https://github.com/Yang-J-LIN/lncLocator2	Bioinformatics (Oxford, England)	lncLocator 2.0: a cell-line-specific subcellular localization predictor for long non-coding RNAs with interpretable deep learning.	n/bioinf/lncLocator2 and the source code can be found at https://github.com/Yang-J-LIN/lncLocator2. Supplementary data are available at Bioinformatics online.
33630065	10.1093/bioinformatics/btab128	2021-02-25	https://github.com/acoksuz/PPRW_SGD_BPLDP	https://github.com/acoksuz/PPRW_SGD_BPLDP	Bioinformatics (Oxford, England)	Privacy-Preserving and Robust Watermarking on Sequential Genome Data using Belief Propagation and Local Differential Privacy.	https://github.com/acoksuz/PPRW_SGD_BPLDP. Supplementary data are available at Bioinformatics online.
33627732	10.1038/s41598-021-83966-8	2021-02-25	https://github.com/DMnBI/mdi_predictor	https://github.com/DMnBI/mdi_predictor	Scientific reports	Discovering microbe-disease associations from the literature using a hierarchical long short-term memory network and an ensemble parser model.	The code and data are available at https://github.com/DMnBI/mdi_predictor .
33627065	10.1186/s12864-021-07395-7	2021-02-25	https://github.com/CAG-CNV/MONTAGE	https://github.com/CAG-CNV/MONTAGE	BMC genomics	MONTAGE: a new tool for high-throughput detection of mosaic copy number variation.	The new algorithm can be freely accessed via: https://github.com/CAG-CNV/MONTAGE .
33624750	10.1093/bioinformatics/btab116	2021-02-24	https://github.com/JINJINT/ESCO	https://github.com/JINJINT/ESCO	Bioinformatics (Oxford, England)	ESCO: single cell expression simulation incorporating gene co-expression.	Users can either download the development version via github (https://github.com/JINJINT/ESCO) or the archived version via Zenodo (https://zenodo.org/record/4455890).
33624746	10.1093/bioinformatics/btab115	2021-02-24	https://github.com/eskederks/eMAGMA-tutorial	https://github.com/eskederks/eMAGMA-tutorial	Bioinformatics (Oxford, England)	E-MAGMA: an eQTL-informed method to identify risk genes using genome-wide association study summary statistics.	A tutorial and input files are made available in a github repository: https://github.com/eskederks/eMAGMA-tutorial. Supplementary data are available at Bioinformatics online.
33624743	10.1093/bioinformatics/btab121	2021-02-24	https://github.com/Drinchai/BloodGen3Module	https://github.com/Drinchai/BloodGen3Module	Bioinformatics (Oxford, England)	BloodGen3Module: Blood transcriptional module repertoire analysis and visualization using R.	The BloodGen3Module package and documentation are freely available from Github: https://github.com/Drinchai/BloodGen3Module. Supplementary data are available at Bioinformatics online.
33623929	10.1016/j.ibmed.2021.100027	2021-02-24	https://github.com/josehernandezsc/COVID19Net	https://github.com/josehernandezsc/COVID19Net	Intelligence-based medicine	An ensemble approach for multi-stage transfer learning models for COVID-19 detection from chest CT scans.	Code developed for this research can be found in the following repository: https://github.com/josehernandezsc/COVID19Net.
33623728	10.1109/access.2020.3034077	2021-02-24	https://github.com/florisvb/PyNumDiff	https://github.com/florisvb/PyNumDiff	IEEE access : practical innovations, open solutions	Numerical differentiation of noisy data: A unifying multi-objective optimization framework.	Finally, we provide an extensive open-source Python library pynumdiff to facilitate easy application to diverse datasets (https://github.com/florisvb/PyNumDiff).
33623479	10.1016/j.arcontrol.2021.01.006	2021-02-24			Annual reviews in control	On an interval prediction of COVID-19 development based on a SEIR epidemic model.	he code and the utilized data are available on Github.
33622385	10.1186/s13059-021-02291-5	2021-02-24	https://github.com/KChen-lab/MEDALT	https://github.com/KChen-lab/MEDALT	Genome biology	MEDALT: single-cell copy number lineage tracing enabling gene discovery.	he source code of our study is available at https://github.com/KChen-lab/MEDALT .
36299497	10.12688/f1000research.40668.1	2022-10-27			F1000Research	RP-REP Ribosomal Profiling Reports: an open-source cloud-enabled framework for reproducible ribosomal profiling data processing, analysis, and result reporting.	ase study results, Ubuntu installation scripts, and the most recent RP-REP source code are accessible at GitHub.
33621981	10.1093/bib/bbab022	2021-02-23	https://github.com/huangs001/AlignGraph2	https://github.com/huangs001/AlignGraph2	Briefings in bioinformatics	AlignGraph2: similar genome-assisted reassembly pipeline for PacBio long reads.	The AlignGraph2 software can be downloaded for free from this site: https://github.com/huangs001/AlignGraph2.
33621179	10.1109/TCBB.2021.3061300	2021-02-23	https://github.com/SatyajitECE/DNN-XGB-for-PPI-Prediction	https://github.com/SatyajitECE/DNN-XGB-for-PPI-Prediction	IEEE/ACM transactions on computational biology and bioinformatics	Deep Neural Network and Extreme Gradient Boosting Based Hybrid Classifier for Improved Prediction of Protein-Protein Interaction.	The datasets and source codes are available at: https://github.com/SatyajitECE/DNN-XGB-for-PPI-Prediction.
33620460	10.1093/bioinformatics/btab123	2021-02-23	https://github.com/xulabs/aitom	https://github.com/xulabs/aitom	Bioinformatics (Oxford, England)	Active Learning to Classify Macromolecular Structures in situ for Less Supervision in Cryo-Electron Tomography.	https://github.com/xulabs/aitom.
33620423	10.1093/bioinformatics/btab120	2021-02-23			Bioinformatics (Oxford, England)	An enhanced loss function simplifies the deep learning model for characterizing the 3D organoid models.	ll software and annotated images are available through GitHub
33619465	10.1093/jamiaopen/ooaa049	2021-02-23	https://github.com/qunfengdong/AntibodyTest	https://github.com/qunfengdong/AntibodyTest	JAMIA open	Bayesian estimation of the seroprevalence of antibodies to SARS-CoV-2.	Our Bayesian code is freely available at https://github.com/qunfengdong/AntibodyTest.
33618440	10.1515/jib-2020-0033	2021-02-22	https://github.com/BioDWH2	https://github.com/BioDWH2	Journal of integrative bioinformatics	BioDWH2: an automated graph-based data warehouse and mapping tool.	The BioDWH2 tools are available to the scientific community at https://github.com/BioDWH2.
33617647	10.1093/bioinformatics/btab113	2021-02-22	https://github.com/cbg-ethz/nempi	https://github.com/cbg-ethz/nempi	Bioinformatics (Oxford, England)	Inferring perturbation profiles of cancer samples.	The method is available as the R-package nempi at https://github.com/cbg-ethz/nempi and http://bioconductor.org/packages/nempi.
33617523	10.1371/journal.pcbi.1008630	2021-02-22	https://github.com/DWALab/Phindr3D	https://github.com/DWALab/Phindr3D	PLoS computational biology	Rapid 3D phenotypic analysis of neurons and organoids using data-driven cell segmentation-free machine learning.	Phindr3D is provided as Matlab code and as a stand-alone program (https://github.com/DWALab/Phindr3D).
33617460	10.2196/26482	2021-02-22			Journal of medical Internet research	Understanding Concerns, Sentiments, and Disparities Among Population Groups During the COVID-19 Pandemic Via Twitter Data Mining: Large-scale Cross-sectional Study.	he source code developed in this study was released for free public use at GitHub.
33617450	10.1109/TMI.2021.3060634	2021-02-22	https://github.com/JLiangLab/TransVW	https://github.com/JLiangLab/TransVW	IEEE transactions on medical imaging	Transferable Visual Words: Exploiting the Semantics of Anatomical Patterns for Self-Supervised Learning.	Our code, pre-trained models, and curated visual words are available at https://github.com/JLiangLab/TransVW.
33616865	10.3758/s13421-021-01138-5	2021-02-22	github.com/paulzerr/retrocues	https://github.com/paulzerr/retrocues	Memory & cognition	The development of retro-cue benefits with extensive practice: Implications for capacity estimation and attentional states in visual working memory.	/9xr82 and github.com/paulzerr/retrocues).
33614394	10.1186/s40537-021-00423-z	2021-02-22			Journal of big data	Modeling and tracking Covid-19 cases using Big Data analytics on HPCC system platformm.	he project is open-sourced and available on GitHub.
33614290	10.7717/peerj.10849	2021-02-22	github.com/mknoll/modelBuildR	https://github.com/mknoll/modelBuildR	PeerJ	modelBuildR: an R package for model building and feature selection with erroneous classifications.	We provide the R package modelBuildR to simplify (comparative) evaluation/application of the proposed heuristic (http://github.com/mknoll/modelBuildR).
33613806	10.1109/jstsp.2020.3004094	2021-02-22	https://github.com/hkaggarwal/J-MoDL	https://github.com/hkaggarwal/J-MoDL	IEEE journal of selected topics in signal processing	J-MoDL: Joint Model-Based Deep Learning for Optimized Sampling and Reconstruction.	The source code is available at https://github.com/hkaggarwal/J-MoDL.
33613639	10.3389/fgene.2021.617915	2021-02-22	https://github.com/guilherme-araujo/gsop-dist	https://github.com/guilherme-araujo/gsop-dist	Frontiers in genetics	The Shared Use of Extended Phenotypes Increases the Fitness of Simulated Populations.	Our simulation platform is available at https://github.com/guilherme-araujo/gsop-dist.
33613485	10.3389/fmicb.2021.615711	2021-02-22	https://github.com/zhenchengfang/VirionFinder	https://github.com/zhenchengfang/VirionFinder	Frontiers in microbiology	VirionFinder: Identification of Complete and Partial Prokaryote Virus Virion Protein From Virome Data Using the Sequence and Biochemical Properties of Amino Acids.	VirionFinder is freely available at https://github.com/zhenchengfang/VirionFinder.
33611053	10.1016/j.media.2021.101994	2021-02-21	https://github.com/kamruleee51/ART-Net	https://github.com/kamruleee51/ART-Net	Medical image analysis	Detection, segmentation, and 3D pose estimation of surgical tools using convolutional neural networks and algebraic geometry.	The source code of our framework and our annotated dataset will be made publicly available at https://github.com/kamruleee51/ART-Net.
33610654	10.1016/j.jsb.2021.107709	2021-02-21	https://github.com/wright-cemrc-projects/corr	https://github.com/wright-cemrc-projects/corr	Journal of structural biology	CorRelator: Interactive software for real-time high precision cryo-correlative light and electron microscopy.	CorRelator source code is available at: https://github.com/wright-cemrc-projects/corr.
33609920	10.1016/j.media.2021.101990	2021-02-20	https://github.com/CapsuleEndoscope/VirtualCapsuleEndoscopy	https://github.com/CapsuleEndoscope/VirtualCapsuleEndoscopy	Medical image analysis	VR-Caps: A Virtual Environment for Capsule Endoscopy.	All of the code, pre-trained weights and created 3D organ models of the virtual environment with detailed instructions how to setup and use the environment are made publicly available at https://github.com/CapsuleEndoscope/VirtualCapsuleEndoscopy and a video demonstration can be seen in the supplementary videos (Video-I).
33609108	10.1093/bioinformatics/btab110	2021-02-20	https://github.com/longyahui/GCATSL	https://github.com/longyahui/GCATSL	Bioinformatics (Oxford, England)	Graph contextualized attention network for predicting synthetic lethality in human cancers.	Python codes and dataset are freely available on GitHub (https://github.com/longyahui/GCATSL) and Zenodo (https://zenodo.
33608040	10.1186/s13059-021-02265-7	2021-02-20	https://github.com/schmeing/ReSeq	https://github.com/schmeing/ReSeq	Genome biology	ReSeq simulates realistic Illumina high-throughput sequencing data.	ReSeq is available at https://github.com/schmeing/ReSeq .
33607331	10.1016/j.prro.2021.02.003	2021-02-19			Practical radiation oncology	Simple Python Module for Conversions Between DICOM Images and Radiation Therapy Structures, Masks, and Prediction Arrays.	ccessing DicomRTTool via the public Github
33607296	10.1016/j.gpb.2020.06.015	2021-02-19	https://github.com/tinglab/kLDM.git	https://github.com/tinglab/kLDM.git	Genomics, proteomics & bioinformatics	kLDM: Inferring Multiple Metagenomic Association Networks Based on the Variation of Environmental Factors.	The kLDM program, R, and Python scripts, together with all experimental datasets, are accessible at https://github.com/tinglab/kLDM.git.
33607293	10.1016/j.gpb.2020.06.014	2021-02-19	https://github.com/tinglabs/redPATH	https://github.com/tinglabs/redPATH	Genomics, proteomics & bioinformatics	redPATH: Reconstructing the Pseudo Development Time of Cell Lineages in Single-cell RNA-seq Data and Applications in Cancer.	redPATH is available at https://github.com/tinglabs/redPATH.
33606709	10.1371/journal.pone.0247002	2021-02-19	https://github.com/imperialebola2018/chainchecker	https://github.com/imperialebola2018/chainchecker	PloS one	Chainchecker: An application to visualise and explore transmission chains for Ebola virus disease.	k/chainchecker which is a web-based application that links to the desktop application available for download and the github repository, https://github.com/imperialebola2018/chainchecker.
33606645	10.1109/TNNLS.2021.3057380	2021-02-19	https://github.com/hjdw2/Local-critic-training	https://github.com/hjdw2/Local-critic-training	IEEE transactions on neural networks and learning systems	Local Critic Training for Model-Parallel Learning of Deep Neural Networks.	Code is available at https://github.com/hjdw2/Local-critic-training.
33606633	10.1109/TCBB.2021.3060430	2021-02-19	https://github.com/hauldhut/GraphDRP	https://github.com/hauldhut/GraphDRP	IEEE/ACM transactions on computational biology and bioinformatics	Graph Convolutional Networks for Drug Response Prediction.	Availability of data and materials: Data and source code can be downloaded athttps://github.com/hauldhut/GraphDRP.
33606630	10.1109/TIP.2021.3058615	2021-02-19	https://njuvision.github.io/NIC	https://njuvision.github.io/NIC	IEEE transactions on image processing : a publication of the IEEE Signal Processing Society	End-to-End Learnt Image Compression via Non-Local Attention Optimization and Improved Context Modeling.	We have made all materials publicly accessible at https://njuvision.github.io/NIC for reproducible research.
33605414	10.1093/bioinformatics/btab111	2021-02-19	https://github.com/Prunoideae/MitoFlex	https://github.com/Prunoideae/MitoFlex	Bioinformatics (Oxford, England)	MitoFlex: an efficient, high-performance toolkit for animal mitogenome assembly, annotation and visualization.	MitoFlex is available at https://github.com/Prunoideae/MitoFlex under GPLv3 license.
33604919	10.1002/gepi.22378	2021-02-19	https://www.github.com/jchen1981/SSKAT	https://www.github.com/jchen1981/SSKAT	Genetic epidemiology	Variant-set association test for generalized linear mixed model.	The software for implementing the proposed method in R is available at https://www.github.com/jchen1981/SSKAT.
33604806	10.1007/s10278-021-00422-9	2021-02-19	https://github.com/jeremymoreau/mnisiscom	https://github.com/jeremymoreau/mnisiscom	Journal of digital imaging	MNI SISCOM: an Open-Source Tool for Computing Subtraction Ictal Single-Photon Emission CT Coregistered to MRI.	MNI SISCOM is freely available for download from: https://github.com/jeremymoreau/mnisiscom .
33604756	10.1007/s10519-021-10043-1	2021-02-19	https://jpritikin.github.io/gwsem/	https://jpritikin.github.io/gwsem/	Behavior genetics	GW-SEM 2.0: Efficient, Flexible, and Accessible Multivariate GWAS.	 is available on CRAN (stable release) and GitHub (beta release), and tutorials are available on our github wiki ( https://jpritikin.github.io/gwsem/ ).
33603203	10.1038/s41587-021-00830-w	2021-02-19	https://github.com/dmcable/RCTD	https://github.com/dmcable/RCTD	Nature biotechnology	Robust decomposition of cell type mixtures in spatial transcriptomics.	RCTD is publicly available as an open-source R package at https://github.com/dmcable/RCTD .
33602974	10.1038/s41598-021-83446-z	2021-02-19	https://github.com/bic-nirrh/precocity	https://github.com/bic-nirrh/precocity	Scientific reports	Enrichment analyses of diseases and pathways associated with precocious puberty using PrecocityDB.	The database source code and content can be downloaded through GitHub ( https://github.com/bic-nirrh/precocity ).
33602549	10.1016/j.dental.2021.01.009	2021-02-19	https://github.com/ArsoVukicevic/OpenMandible	https://github.com/ArsoVukicevic/OpenMandible	Dental materials : official publication of the Academy of Dental Materials	OpenMandible: An open-source framework for highly realistic numerical modelling of lower mandible physiology.	"The complete source code, executables, showcases, and sample data are freely available on the public repository: https://github.com/ArsoVukicevic/OpenMandible. It has been demonstrated that by slightly editing the baseline model, one can study different ""virtual"" treatments or diseases, including tooth restoration, placement of implants, mandible bone degradation, and others."
33602124	10.1186/s12859-021-04011-z	2021-02-19	https://github.com/imbs-hl/MBMDRClassifieR	https://github.com/imbs-hl/MBMDRClassifieR	BMC bioinformatics	Empowering individual trait prediction using interactions for precision medicine.	As our new algorithm is not only applicable to biological/genetic data but to all datasets with discrete features, it may have practical implications in other research fields where interactions between features have to be considered as well, and we made our method available as an R package ( https://github.com/imbs-hl/MBMDRClassifieR ).
33602117	10.1186/s12859-021-04012-y	2021-02-19	https://github.com/GaoLabXDU/CeNetOmnibus	https://github.com/GaoLabXDU/CeNetOmnibus	BMC bioinformatics	CeNet Omnibus: an R/Shiny application to the construction and analysis of competing endogenous RNA network.	The R package and detailed tutorial are available on our GitHub page with the URL https://github.com/GaoLabXDU/CeNetOmnibus .
33601989	10.1080/1062936X.2021.1883107	2021-02-19	https://github.com/cimm-kzn/CIMtools	https://github.com/cimm-kzn/CIMtools	SAR and QSAR in environmental research	Cross-validation strategies in QSPR modelling of chemical reactions.	All suggested cross-validation methodologies and tutorial are implemented in the open-source software package CIMtools (https://github.com/cimm-kzn/CIMtools).
33600346	10.2196/23703	2021-02-18			Journal of medical Internet research	A Comprehensive Overview of the COVID-19 Literature: Machine Learning-Based Bibliometric Analysis.	e have made our software accessible to the community via GitHub.
33600316	10.1109/TIP.2021.3058783	2021-02-18	https://github.com/yuhuan-wu/JCS	https://github.com/yuhuan-wu/JCS	IEEE transactions on image processing : a publication of the IEEE Signal Processing Society	JCS: An Explainable COVID-19 Diagnosis System by Joint Classification and Segmentation.	The COVID-CS dataset and code are available at https://github.com/yuhuan-wu/JCS.
33600315	10.1109/TIP.2021.3058764	2021-02-18	https://github.com/ytZhang99/CF-Net	https://github.com/ytZhang99/CF-Net	IEEE transactions on image processing : a publication of the IEEE Signal Processing Society	Deep Coupled Feedback Network for Joint Exposure Fusion and Image Super-Resolution.	The software code is available here https://github.com/ytZhang99/CF-Net.
33599254	10.1093/bioinformatics/btab109	2021-02-18	https://github.com/haiyang1986/Subtype-GAN	https://github.com/haiyang1986/Subtype-GAN	Bioinformatics (Oxford, England)	Subtype-GAN: a deep learning approach for integrative cancer subtyping of multi-omics data.	The source codes, the clustering results of Subtype-GAN across the benchmark data sets are available at https://github.com/haiyang1986/Subtype-GAN. Supplementary data are available at Bioinformatics online.
33599251	10.1093/bioinformatics/btab112	2021-02-18	https://github.com/dagrate/dl-offtarget	https://github.com/dagrate/dl-offtarget	Bioinformatics (Oxford, England)	Accurate deep learning off-target prediction with novel sgRNA-DNA sequence encoding in CRISPR-Cas9 gene editing.	The code and data used in this study are available at: https://github.com/dagrate/dl-offtarget.
33598099	10.1016/j.csbj.2021.01.010	2021-02-18	https://github.com/yetaoyu/Genomic-pan-cancer-classification	https://github.com/yetaoyu/Genomic-pan-cancer-classification	Computational and structural biotechnology journal	Genomic pan-cancer classification using image-based deep learning.	The source code and datasets supporting the study is available at https://github.com/yetaoyu/Genomic-pan-cancer-classification.
33597558	10.1038/s41598-021-83212-1	2021-02-18	https://github.com/mayank265/flume.git	https://github.com/mayank265/flume.git	Scientific reports	A novel Python module for statistical analysis of turbulence (P-SAT) in geophysical flows.	The GitHub link for the P-SAT framework is: https://github.com/mayank265/flume.git .
33596173	10.1109/TIP.2021.3058512	2021-02-17	https://github.com/Bibikiller/HFA	https://github.com/Bibikiller/HFA	IEEE transactions on image processing : a publication of the IEEE Signal Processing Society	Harmonic Feature Activation for Few-Shot Semantic Segmentation.	Code is available at https://github.com/Bibikiller/HFA.
33595622	10.1093/bioinformatics/btab108	2021-02-17	https://github.com/BMEngineeR/IRISFGM	https://github.com/BMEngineeR/IRISFGM	Bioinformatics (Oxford, England)	IRIS-FGM: an integrative single-cell RNA-Seq interpretation system for functional gene module analysis.	) with the source code freely available at https://github.com/BMEngineeR/IRISFGM. Supplementary data are available at Bioinformatics online.
33595304	10.1021/acs.jcim.0c01324	2021-02-17	https://github.com/gustavochm/SGTPy	https://github.com/gustavochm/SGTPy	Journal of chemical information and modeling	SGTPy: A Python Code for Calculating the Interfacial Properties of Fluids Based on the Square Gradient Theory Using the SAFT-VR Mie Equation of State.	The SGTPy code can be downloaded from https://github.com/gustavochm/SGTPy.
33594723	10.1002/prot.26065	2021-02-17	https://github.com/jjin49/DeepAttentionPan	https://github.com/jjin49/DeepAttentionPan	Proteins	Deep learning pan-specific model for interpretable MHC-I peptide binding prediction with improved attention mechanism.	DeepAttentionPan is freely available as an open-source software at https://github.com/jjin49/DeepAttentionPan.
33594436	10.1093/gigascience/giab007	2021-02-17			GigaScience	HTSlib: C library for reading/writing high-throughput sequencing data.	idespread adoption has seen HTSlib downloaded >1 million times from GitHub he C library has been used directly by an estimated 900 GitHub
33594415	10.1093/jamia/ocaa346	2021-02-17	https://github.com/Shantanu48114860/DPN-SAz	https://github.com/Shantanu48114860/DPN-SAz	Journal of the American Medical Informatics Association : JAMIA	Deep propensity network using a sparse autoencoder for estimation of treatment effects.	Code is publicly available at https://github.com/Shantanu48114860/DPN-SAz. Deep sparse autoencoders are particularly suited for treatment effect estimation studies using electronic health records because they can handle high-dimensional covariate sets, large sample sizes, and complex heterogeneity in treatment assignments.
33594413	10.1093/bioinformatics/btab106	2021-02-17	https://github.com/bigdataprocessor/bigdataprocessor2	https://github.com/bigdataprocessor/bigdataprocessor2	Bioinformatics (Oxford, England)	BigDataProcessor2: a free and open-source Fiji plugin for inspection and processing of TB sized image data.	The application is implemented in Java and the code is publicly available on GitHub (https://github.com/bigdataprocessor/bigdataprocessor2). Supplementary data are available at Bioinformatics online.
33591316	10.1093/gbe/evab028	2021-02-16	https://github.com/roblanf/sangeranalyseR,	https://github.com/roblanf/sangeranalyseR	Genome biology and evolution	sangeranalyseR: Simple and Interactive Processing of Sanger Sequencing Data in R.	rg/packages/sangeranalyseR, last accessed February 22, 2021) and on Github (https://github.com/roblanf/sangeranalyseR, last accessed February 22, 2021).
33590861	10.1093/gigascience/giab008	2021-02-16			GigaScience	Twelve years of SAMtools and BCFtools.	oth SAMtools and BCFtools are freely available on GitHub
33590697	10.1111/1755-0998.13358	2021-02-16	https://github.com/TillMacher/TaxonTableTools	https://github.com/TillMacher/TaxonTableTools	Molecular ecology resources	TaxonTableTools: A comprehensive, platform-independent graphical user interface software to explore and visualise DNA metabarcoding data.	The software comes with a manual and tutorial, is free and publicly available through GitHub (https://github.com/TillMacher/TaxonTableTools) or the Python package index (https://pypi.org/project/taxontabletools/).
